address,bbl,bbl_source,bin,building_id,building_name,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,match_area_ratio,match_confidence,match_distance_m,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,x_m,y_m
,,,,53467,,Queens,5368.8,9,tag,1,40.7351613,block,-73.9091076,,none,,0.0,yes,280297450,,way,,15.7,4964.28,-4958.0
46-18 53rd Avenue,,,,53468,,Queens,236.1,5,tag,1,40.731761,block,-73.9212121,,none,,0.0,yes,280299819,,way,11378,14.2,3943.94,-5333.98
,,,,53469,,Queens,177.4,4,tag,1,40.7315793,block,-73.9196384,,none,,0.0,yes,280299827,,way,,12.5,4076.6,-5354.07
,,,,53470,,Queens,767.2,10,tag,1,40.7349402,block,-73.9189007,,none,,0.0,apartments,280300165,,way,,17.2,4138.78,-4982.44
47-30 59th Street,,,,53471,,Queens,847.2,9,tag,1,40.7395358,block,-73.9070554,,none,,0.0,apartments,280300786,,way,11377,39.6,5137.27,-4474.29
47-50 59th Street,,,,53472,,Queens,904.3,9,tag,1,40.7389921,block,-73.9067097,,none,,0.0,apartments,280300807,,way,11377,27.4,5166.41,-4534.4
,,,,53473,,Queens,375.6,8,tag,1,40.7396409,block,-73.9061832,,none,,0.0,yes,280300863,,way,,19.1,5210.79,-4462.66
47-30 61st Street,,,,53474,,Queens,723.8,17,tag,1,40.7387841,district,-73.9040989,,none,,0.0,apartments,280301298,,way,11377,48.4,5386.48,-4557.4
48-45 58th Lane,,,,53475,,Queens,137.5,5,tag,1,40.737391,block,-73.9071886,,none,,0.0,yes,280301435,,way,11377,12.2,5126.04,-4711.45
60-10 None,,,,53476,,Queens,740.5,17,tag,1,40.7395768,district,-73.9041108,,none,,0.0,apartments,280301484,,way,11377,47.7,5385.48,-4469.75
44-20 64th Street,,,,53477,,Queens,651.8,11,tag,1,40.7404547,block,-73.9021713,,none,,0.0,yes,280320757,,way,11377,22.6,5548.97,-4372.68
63-02 Queens Boulevard,,,,53478,,Queens,2103.1,15,tag,1,40.740786,block,-73.9021471,,none,,0.0,yes,280320812,,way,11377,24.9,5551.01,-4336.05
64-18 Queens Boulevard,,,,53479,,Queens,411.6,10,tag,1,40.7406648,block,-73.9009947,,none,,0.0,yes,280320815,,way,11377,15.7,5648.15,-4349.46
39-55 64th Street,,,,53480,,Queens,245.9,9,tag,1,40.7448859,block,-73.900256,,none,,0.0,yes,280325450,,way,11377,13.4,5710.42,-3882.71
39-62 65th Street,,,,53481,Pape Hall,Queens,180.1,17,tag,1,40.7445556,block,-73.8999682,,none,,0.0,yes,280325476,,way,11377,13.1,5734.68,-3919.22
39-70 62nd Street,,,,53482,,Queens,154.0,8,tag,1,40.7451095,block,-73.9026392,,none,,0.0,yes,280325492,,way,11377,13.9,5509.53,-3857.98
42-33 65th Street,,,,53483,,Queens,260.7,5,tag,1,40.7426172,block,-73.8999756,,none,,0.0,yes,280325569,,way,11377,12.1,5734.05,-4133.57
61-17 Woodside Avenue,,,,53484,,Queens,412.4,15,tag,1,40.7449745,block,-73.9030316,,none,,0.0,yes,280325618,,way,11377,19.8,5476.45,-3872.91
61-25 Woodside Avenue,,,,53485,,Queens,414.1,14,tag,1,40.7449161,block,-73.9028109,,none,,0.0,yes,280325619,,way,11377,19.6,5495.06,-3879.37
62-07 Woodside Avenue,,,,53486,,Queens,251.0,9,tag,1,40.7447174,block,-73.9022257,,none,,0.0,yes,280325623,,way,11377,15.2,5544.38,-3901.34
,,,,53487,,Queens,685.3,25,tag,1,40.7450557,block,-73.9033197,,none,,0.0,yes,280325712,,way,,19.8,5452.17,-3863.93
,,,,53488,,Queens,196.5,5,tag,1,40.7447767,block,-73.9023802,,none,,0.0,yes,280325785,,way,,13.3,5531.36,-3894.78
46-10 61st Street,,,,53489,,Queens,740.4,16,tag,1,40.7403754,district,-73.9034844,,none,,0.0,yes,280335781,,way,11377,47.9,5438.28,-4381.45
59-15 47th Avenue,,,,53490,,Queens,738.2,16,tag,1,40.7405742,district,-73.9055891,,none,,0.0,apartments,280335800,,way,11377,45.3,5260.87,-4359.47
59-40 Queens Boulevard,,,,53491,,Queens,740.6,17,tag,1,40.7408205,district,-73.9048076,,none,,0.0,yes,280335801,,way,11377,47.9,5326.75,-4332.24
59-55 47th Avenue,,,,53492,,Queens,740.6,16,tag,1,40.7402638,district,-73.9043737,,none,,0.0,yes,280335802,,way,11377,47.4,5363.32,-4393.8
,,,,53493,,Queens,1906.7,11,tag,1,40.7412009,block,-73.9070056,,none,,0.0,yes,280335805,,way,,33.8,5141.46,-4290.18
59-10 None,,,,53494,,Queens,740.6,17,tag,1,40.741128,block,-73.9058941,,none,,0.0,apartments,280335806,,way,11377,40.2,5235.16,-4298.23
40-14 62nd Street,,,,53495,,Queens,641.4,10,tag,1,40.7441302,block,-73.902663,,none,,0.0,yes,280336033,,way,11377,19.0,5507.53,-3966.27
40-15 61st Street,,,,53496,,Queens,643.2,10,tag,1,40.7442517,block,-73.9031216,,none,,0.0,yes,280336034,,way,11377,17.6,5468.87,-3952.83
40-21 61st Street,,,,53497,,Queens,166.0,9,tag,1,40.7440905,block,-73.9031698,,none,,0.0,yes,280336035,,way,11377,13.6,5464.8,-3970.65
40-51 62nd Street,,,,53498,,Queens,433.7,9,tag,1,40.742926,block,-73.9026107,,none,,0.0,yes,280336086,,way,11377,15.0,5511.93,-4099.42
40-53 61st Street,,,,53499,,Queens,250.8,9,tag,1,40.7431256,block,-73.9034423,,none,,0.0,yes,280336090,,way,11377,13.4,5441.84,-4077.35
41-50 63rd Street,,,,53500,,Queens,423.5,20,tag,1,40.7428394,block,-73.9022261,,none,,0.0,yes,280336124,,way,11377,16.6,5544.35,-4108.99
43-05 61st Street,,,,53501,,Queens,288.3,9,tag,1,40.7423743,block,-73.9032871,,none,,0.0,yes,280336170,,way,11377,13.0,5454.92,-4160.43
60-05 44th Avenue,,,,53502,,Queens,517.1,12,tag,1,40.7422435,block,-73.904142,,none,,0.0,yes,280336199,,way,11377,13.9,5382.85,-4174.88
60-06 43rd Avenue,,,,53503,,Queens,345.7,9,tag,1,40.7426183,block,-73.9040517,,none,,0.0,yes,280336200,,way,11377,14.2,5390.46,-4133.44
61-15 43rd Avenue,,,,53504,,Queens,1378.7,19,tag,1,40.7428704,block,-73.9031872,,none,,0.0,yes,280336210,,way,11377,20.2,5463.33,-4105.56
61-18 43rd Avenue,,,,53505,,Queens,252.0,8,tag,1,40.7423528,block,-73.9031416,,none,,0.0,yes,280336211,,way,11377,14.1,5467.18,-4162.8
61-20 43rd Avenue,,,,53506,,Queens,247.5,9,tag,1,40.7423217,block,-73.9030034,,none,,0.0,yes,280336212,,way,11377,13.5,5478.83,-4166.24
61-11 Queens Boulevard,,,,53507,,Queens,1532.4,13,tag,1,40.7416899,block,-73.9029864,,none,,0.0,yes,280336215,,way,11377,23.7,5480.26,-4236.1
,,,,53508,,Queens,1417.0,10,tag,1,40.7444444,block,-73.9028159,,none,,0.0,yes,280336216,,way,,15.6,5494.64,-3931.52
,,,,53509,,Queens,1584.5,16,tag,1,40.7441458,block,-73.9019336,,none,,0.0,yes,280336217,,way,,29.0,5569.0,-3964.54
,,,,53510,,Queens,2258.3,28,tag,1,40.7416981,block,-73.9018795,,none,,0.0,yes,280336218,,way,,19.7,5573.57,-4235.19
,,,,53511,,Queens,287.5,9,tag,1,40.7428395,block,-73.9035948,,none,,0.0,yes,280336234,,way,,12.9,5428.98,-4108.98
40-42 61st Street,,,,53512,,Queens,288.0,10,tag,1,40.7436355,block,-73.9037737,,none,,0.0,yes,280336651,,way,11377,13.9,5413.9,-4020.97
41-15 60th Street,,,,53513,,Queens,301.2,11,tag,1,40.7435822,block,-73.9041001,,none,,0.0,yes,280336673,,way,11377,13.5,5386.38,-4026.86
41-19 60th Street,,,,53514,,Queens,336.9,15,tag,1,40.7434241,block,-73.9040541,,none,,0.0,yes,280336676,,way,11377,13.4,5390.26,-4044.34
41-34 60th Street,,,,53515,,Queens,217.6,8,tag,1,40.7431784,block,-73.9044656,,none,,0.0,yes,280336687,,way,11377,13.4,5355.58,-4071.52
43-14 60th Street,,,,53516,,Queens,794.1,23,tag,1,40.7423799,block,-73.9046582,,none,,0.0,yes,280336701,,way,11377,20.2,5339.34,-4159.8
58-06 43rd Avenue,,,,53517,,Queens,590.4,10,tag,1,40.742998,block,-73.9069423,,none,,0.0,yes,280336712,,way,11377,14.2,5146.8,-4091.46
58-21 43rd Avenue,,,,53518,,Queens,268.8,5,tag,1,40.7433002,block,-73.9062531,,none,,0.0,yes,280336757,,way,11377,33.8,5204.9,-4058.04
58-25 Queens Boulevard,,,,53519,,Queens,1393.9,6,tag,1,40.7421541,block,-73.9063938,,none,,0.0,yes,280336769,,way,11377,36.9,5193.04,-4184.77
58-29 43rd Avenue,,,,53520,,Queens,449.8,12,tag,1,40.7433092,block,-73.9059252,,none,,0.0,yes,280336777,,way,11377,12.8,5232.54,-4057.05
59-16 Woodside Avenue,,,,53521,,Queens,1368.0,30,tag,1,40.7448929,block,-73.905063,,none,,0.0,yes,280336882,,way,11377,13.2,5305.22,-3881.93
60-15 Woodside Avenue,,,,53522,Koapp,Queens,712.7,17,tag,1,40.7452063,block,-73.9038779,,none,,0.0,yes,280336899,,way,11377,20.2,5405.11,-3847.28
,,,,53523,,Queens,986.5,12,tag,1,40.7419836,block,-73.905066,,none,,0.0,apartments,280336902,,way,,21.2,5304.96,-4203.63
59-11 Queens Boulevard,,,,53524,,Queens,1283.2,13,tag,1,40.7420835,block,-73.9057912,,none,,0.0,apartments,280336903,,way,11377,21.5,5243.83,-4192.58
39-66 58th Street,,,,53525,Saint Sebastian's Roman Catholic Church,Queens,1389.3,12,tag,1,40.7449191,block,-73.906486,,none,,0.0,yes,280336906,,way,11377,13.7,5185.27,-3879.04
,,,,53526,,Queens,585.2,14,tag,1,40.7451354,block,-73.9054225,,none,,0.0,yes,280336907,,way,,20.0,5274.92,-3855.12
41-47 56th Street,,,,53527,,Queens,527.5,14,tag,1,40.7437403,block,-73.908636,,none,,0.0,yes,280340197,,way,11377,13.9,5004.03,-4009.38
41-50 56th Street,,,,53528,,Queens,302.9,11,tag,1,40.7436528,block,-73.9091749,,none,,0.0,yes,280340215,,way,11377,13.7,4958.61,-4019.06
43-10 53rd Street,,,,53529,,Queens,318.5,11,tag,1,40.7434766,block,-73.9119577,,none,,0.0,yes,280340357,,way,11377,13.7,4724.03,-4038.54
43-11 49th Street,,,,53530,,Queens,571.6,13,tag,1,40.7441016,block,-73.9154079,,none,,0.0,yes,280340361,,way,11377,19.8,4433.2,-3969.43
43-16 53rd Street,,,,53531,,Queens,314.7,10,tag,1,40.7433432,block,-73.9119855,,none,,0.0,yes,280340385,,way,11377,13.7,4721.69,-4053.29
43-17 49th Street,,,,53532,,Queens,245.9,8,tag,1,40.7438732,block,-73.9154412,,none,,0.0,yes,280340389,,way,11377,14.9,4430.39,-3994.68
43-19 56th Street,,,,53533,,Queens,238.4,9,tag,1,40.7428471,block,-73.9088284,,none,,0.0,yes,280340405,,way,11377,14.0,4987.81,-4108.14
43-21 49th Street,,,,53534,,Queens,241.6,8,tag,1,40.7437653,block,-73.9154627,,none,,0.0,yes,280340412,,way,11377,14.6,4428.58,-4006.62
43-21 56th Street,,,,53535,,Queens,241.9,8,tag,1,40.7427396,block,-73.9088505,,none,,0.0,yes,280340415,,way,11377,14.5,4985.95,-4120.03
43-25 49th Street,,,,53536,,Queens,238.6,8,tag,1,40.7436568,block,-73.9154834,,none,,0.0,yes,280340429,,way,11377,14.0,4426.84,-4018.61
51-05 Queens Boulevard,,,,53537,N.Y. Nam Presbyterian Church,Queens,642.6,9,tag,1,40.7430077,block,-73.9137391,,none,,0.0,yes,280340479,,way,11377,14.0,4573.88,-4090.38
51-23 Queens Boulevard,,,,53538,,Queens,223.9,4,tag,1,40.7429043,block,-73.9131113,,none,,0.0,yes,280340481,,way,11377,23.1,4626.79,-4101.82
53-05 Queens Boulevard,,,,53539,Delight Stay Hotel,Queens,387.6,4,tag,1,40.7427103,block,-73.9115726,,none,,0.0,hotel,280340498,5,way,11377,16.2,4756.5,-4123.27
56-05 43rd Avenue,,,,53540,,Queens,317.8,6,tag,1,40.7435655,block,-73.9086667,,none,,0.0,yes,280340512,,way,11377,13.6,5001.45,-4028.71
57-06 Roosevelt Avenue,,,,53541,,Queens,475.9,5,tag,1,40.7451302,block,-73.9072058,,none,,0.0,yes,280340521,,way,11377,15.9,5124.59,-3855.7
,,,,53542,,Queens,297.3,6,tag,1,40.7432408,block,-73.9083244,,none,,0.0,yes,280340609,,way,,13.6,5030.3,-4064.62
45-10 50th Avenue,,,,53543,,Queens,205.7,8,tag,1,40.7373396,block,-73.9204826,,none,,0.0,yes,280345510,,way,11377,15.2,4005.43,-4717.13
49-02 Queens Boulevard,,,,53544,,Queens,283.2,4,tag,1,40.7424408,block,-73.9158118,,none,,0.0,office,280345593,,way,11377,15.6,4399.15,-4153.07
50-05 45th Street,,,,53545,,Queens,295.5,10,tag,1,40.7373216,block,-73.9206374,,none,,0.0,yes,280345621,,way,11377,14.3,3992.39,-4719.12
50-06 46th Street,,,,53546,,Queens,307.2,8,tag,1,40.7372545,block,-73.9200587,,none,,0.0,yes,280345625,,way,11377,15.8,4041.16,-4726.54
50-12 46th Street,,,,53547,,Queens,250.6,9,tag,1,40.7370609,block,-73.9201764,,none,,0.0,yes,280345641,,way,11377,16.5,4031.25,-4747.95
50-15 44th Street,,,,53548,The Riverview School,Queens,841.0,15,tag,1,40.7369173,block,-73.9215594,,none,,0.0,school,280346547,,way,11377,19.1,3914.67,-4763.83
50-15 39th Street,,,,53549,,Queens,513.6,9,tag,1,40.7377968,block,-73.9271116,,none,,0.0,yes,280346553,,way,11104,18.7,3446.65,-4666.57
50-20 45th Street,,,,53550,,Queens,302.9,10,tag,1,40.7370069,block,-73.9211345,,none,,0.0,yes,280346581,,way,11377,12.8,3950.48,-4753.91
50-21 39th Place,,,,53551,,Queens,435.2,9,tag,1,40.7375142,block,-73.9262178,,none,,0.0,yes,280346582,,way,11104,19.4,3521.99,-4697.83
50-22 40th Street,,,,53552,,Queens,436.7,8,tag,1,40.737471,block,-73.9257851,,none,,0.0,yes,280346588,,way,11104,19.7,3558.47,-4702.61
50-36 45th Street,,,,53553,,Queens,274.1,14,tag,1,40.7365341,block,-73.9212274,,none,,0.0,yes,280346675,,way,11377,12.2,3942.65,-4806.2
,,,,53554,Saint Teresa's Roman Catholic Church,Queens,1175.0,41,tag,1,40.7373156,block,-73.9212663,,none,,0.0,yes,280346906,,way,,19.0,3939.38,-4719.79
45-05 50th Avenue,,,,53555,,Queens,371.8,8,tag,1,40.7377117,block,-73.9204608,,none,,0.0,yes,280347225,,way,11377,13.9,4007.28,-4675.99
48-08 47th Street,,,,53556,,Queens,454.7,19,tag,1,40.739002,block,-73.9188247,,none,,0.0,apartments,280347235,,way,11377,16.9,4145.19,-4533.32
48-10 45th Street,,,,53557,,Queens,758.5,16,tag,1,40.7390967,block,-73.9208049,,none,,0.0,apartments,280347236,,way,11377,21.0,3978.27,-4522.85
48-11 45th Street,,,,53558,,Queens,317.5,10,tag,1,40.7389372,block,-73.9202109,,none,,0.0,yes,280347238,,way,11377,13.2,4028.34,-4540.48
48-12 46th Street,,,,53559,,Queens,258.5,14,tag,1,40.7389024,block,-73.9198114,,none,,0.0,yes,280347239,,way,11377,15.3,4062.01,-4544.32
48-15 46th Street,,,,53560,,Queens,455.4,20,tag,1,40.7387732,block,-73.9193117,,none,,0.0,yes,280347242,,way,11377,17.0,4104.13,-4558.61
48-16 46th Street,,,,53561,,Queens,244.7,12,tag,1,40.7387962,block,-73.9198312,,none,,0.0,yes,280347243,,way,11377,14.8,4060.35,-4556.07
48-16 47th Street,,,,53562,,Queens,454.5,19,tag,1,40.7387225,block,-73.9188783,,none,,0.0,yes,280347244,,way,11377,16.5,4140.67,-4564.21
48-20 46th Street,,,,53563,,Queens,258.7,14,tag,1,40.7386889,block,-73.9198539,,none,,0.0,yes,280347251,,way,11377,14.6,4058.43,-4567.93
48-25 46th Street,,,,53564,,Queens,455.3,20,tag,1,40.7384958,block,-73.9193674,,none,,0.0,yes,280347259,,way,11377,16.8,4099.44,-4589.28
48-26 47th Street,,,,53565,,Queens,454.7,20,tag,1,40.738446,block,-73.9189324,,none,,0.0,yes,280347261,,way,11377,15.9,4136.11,-4594.79
48-35 46th Street,,,,53566,,Queens,455.2,20,tag,1,40.7382196,block,-73.9194224,,none,,0.0,yes,280347281,,way,11377,17.2,4094.81,-4619.82
48-36 47th Street,,,,53567,,Queens,454.6,19,tag,1,40.7381681,block,-73.9189884,,none,,0.0,yes,280347284,,way,11377,16.0,4131.39,-4625.52
48-42 46th Street,,,,53568,,Queens,171.7,8,tag,1,40.7380978,block,-73.9199671,,none,,0.0,yes,280347295,,way,11377,12.0,4048.89,-4633.3
48-45 46th Street,,,,53569,,Queens,455.2,19,tag,1,40.7379428,block,-73.919475,,none,,0.0,yes,280347300,,way,11377,16.8,4090.37,-4650.43
48-46 46th Street,,,,53570,,Queens,164.3,12,tag,1,40.7380208,block,-73.9199824,,none,,0.0,yes,280347302,,way,11377,12.2,4047.6,-4641.81
48-46 47th Street,,,,53571,,Queens,454.7,20,tag,1,40.7378911,block,-73.9190456,,none,,0.0,yes,280347303,,way,11377,16.5,4126.57,-4656.15
48-48 46th Street,,,,53572,,Queens,164.5,12,tag,1,40.7379449,block,-73.9199975,,none,,0.0,yes,280347305,,way,11377,12.2,4046.33,-4650.2
48-53 44th Street,,,,53573,,Queens,1026.0,31,tag,1,40.7379523,block,-73.9213692,,none,,0.0,yes,280347311,,way,11377,19.4,3930.7,-4649.38
48-53 45th Street,,,,53574,,Queens,315.9,11,tag,1,40.737851,block,-73.9204433,,none,,0.0,yes,280347312,,way,11377,14.3,4008.75,-4660.58
48-55 46th Street,,,,53575,,Queens,455.2,19,tag,1,40.7376638,block,-73.9195322,,none,,0.0,yes,280347315,,way,11377,16.5,4085.55,-4681.28
48-56 47th Street,,,,53576,,Queens,454.8,19,tag,1,40.7376122,block,-73.9191009,,none,,0.0,yes,280347318,,way,11377,16.5,4121.9,-4686.99
,,,,53577,,Queens,455.4,19,tag,1,40.7390518,block,-73.9192542,,none,,0.0,apartments,280347321,,way,,16.8,4108.98,-4527.81
,,,,53578,,Queens,667.6,28,tag,1,40.7393017,block,-73.9220469,,none,,0.0,apartments,280347920,,way,,20.2,3873.57,-4500.18
,,,,53579,,Queens,168.7,8,tag,1,40.7394027,block,-73.9218022,,none,,0.0,apartments,280347921,,way,,17.8,3894.2,-4489.01
,,,,53580,,Queens,675.9,24,tag,1,40.7388254,block,-73.9217003,,none,,0.0,apartments,280347932,,way,,22.0,3902.79,-4552.84
,,,,53581,,Queens,703.7,20,tag,1,40.7380044,block,-73.921864,,none,,0.0,apartments,280347964,,way,,22.2,3888.99,-4643.62
,,,,53582,,Queens,710.3,20,tag,1,40.7389389,block,-73.9226688,,none,,0.0,apartments,280347966,,way,,22.4,3821.15,-4540.29
,,,,53583,,Queens,697.5,19,tag,1,40.7380528,block,-73.9222899,,none,,0.0,apartments,280347968,,way,,22.5,3853.09,-4638.27
,,,,53584,,Queens,680.1,25,tag,1,40.7384348,block,-73.9217789,,none,,0.0,apartments,280347969,,way,,22.3,3896.16,-4596.03
,,,,53585,,Queens,681.1,26,tag,1,40.7384844,block,-73.9222018,,none,,0.0,apartments,280347970,,way,,21.9,3860.51,-4590.55
,,,,53586,,Queens,681.8,27,tag,1,40.7388746,block,-73.9221242,,none,,0.0,apartments,280347971,,way,,21.4,3867.05,-4547.4
,,,,53587,,Queens,711.5,21,tag,1,40.7389877,block,-73.9230831,,none,,0.0,apartments,280347972,,way,,21.4,3786.23,-4534.9
,,,,53588,,Queens,665.6,27,tag,1,40.7392514,block,-73.9216085,,none,,0.0,apartments,280347973,,way,,21.0,3910.53,-4505.74
,,,,53589,,Queens,1385.0,32,tag,1,40.7381771,block,-73.9239693,,none,,0.0,yes,280347974,,way,,20.9,3711.53,-4624.53
,,,,53590,,Queens,818.4,29,tag,1,40.7393749,block,-73.9225959,,none,,0.0,apartments,280347975,,way,,20.8,3827.3,-4492.08
,,,,53591,,Queens,825.5,28,tag,1,40.7394191,block,-73.9229835,,none,,0.0,apartments,280347976,,way,,20.4,3794.62,-4487.2
47-05 48th Street,,,,53592,,Queens,462.0,22,tag,1,40.7406807,block,-73.917011,,none,,0.0,apartments,280348252,,way,11377,15.0,4298.07,-4347.69
47-06 48th Avenue,,,,53593,,Queens,257.5,8,tag,1,40.7389522,block,-73.9183126,,none,,0.0,yes,280348255,,way,11377,13.9,4188.36,-4538.82
47-06 49th Street,,,,53594,,Queens,461.0,19,tag,1,40.7406317,block,-73.9165999,,none,,0.0,apartments,280348256,,way,11377,15.3,4332.72,-4353.11
47-10 48th Avenue,,,,53595,,Queens,254.2,8,tag,1,40.7389336,block,-73.9181663,,none,,0.0,yes,280348265,,way,11377,13.7,4200.69,-4540.88
47-15 48th Street,,,,53596,,Queens,462.0,22,tag,1,40.7404023,block,-73.9170679,,none,,0.0,apartments,280348280,,way,11377,15.4,4293.27,-4378.47
47-16 49th Street,,,,53597,,Queens,456.8,21,tag,1,40.7403527,block,-73.9166549,,none,,0.0,apartments,280348284,,way,11377,15.8,4328.09,-4383.96
47-25 48th Street,,,,53598,,Queens,462.0,22,tag,1,40.7401242,block,-73.9171233,,none,,0.0,apartments,280348297,,way,11377,15.3,4288.6,-4409.22
47-26 49th Street,,,,53599,,Queens,460.6,21,tag,1,40.7400772,block,-73.9167103,,none,,0.0,apartments,280348299,,way,11377,16.1,4323.42,-4414.42
47-50 47th Street,,,,53600,,Queens,249.2,9,tag,1,40.7396661,block,-73.9187043,,none,,0.0,yes,280348340,,way,11377,17.0,4155.34,-4459.88
,,,,53601,,Queens,567.3,18,tag,1,40.7388994,block,-73.9179441,,none,,0.0,apartments,280348378,,way,,14.9,4219.42,-4544.66
46-02 47th Avenue,,,,53602,,Queens,3583.1,36,tag,1,40.7405577,block,-73.9186838,,none,,0.0,school,280348386,,way,11377,25.0,4157.06,-4361.29
44-08 47th Avenue,,,,53603,,Queens,323.1,14,tag,1,40.741108,block,-73.9206238,,none,,0.0,apartments,280348660,,way,11377,13.8,3993.53,-4300.45
44-14 47th Avenue,,,,53604,,Queens,322.3,13,tag,1,40.7410881,block,-73.9204399,,none,,0.0,apartments,280348661,,way,11377,14.2,4009.03,-4302.64
47-12 46th Street,,,,53605,,Queens,147.0,4,tag,1,40.7407628,block,-73.919439,,none,,0.0,yes,280348669,,way,11377,12.5,4093.4,-4338.62
,,,,53606,,Queens,394.9,8,tag,1,40.741119,block,-73.9208102,,none,,0.0,apartments,280348754,,way,,13.6,3977.82,-4299.23
,,,,53607,,Queens,393.5,9,tag,1,40.7410549,block,-73.9202582,,none,,0.0,apartments,280348756,,way,,14.5,4024.35,-4306.31
,,,,53608,,Queens,922.9,12,tag,1,40.7404852,block,-73.9224064,,none,,0.0,yes,280348758,,way,,12.7,3843.27,-4369.31
,,,,53609,,Queens,663.5,24,tag,1,40.7409555,block,-73.9194155,,none,,0.0,apartments,280348759,,way,,21.5,4095.39,-4317.31
,,,,53610,,Queens,1109.5,24,tag,1,40.7400772,block,-73.9199562,,none,,0.0,apartments,280348760,,way,,20.2,4049.81,-4414.42
,,,,53611,,Queens,647.8,30,tag,1,40.7409993,block,-73.9197951,,none,,0.0,apartments,280348761,,way,,20.4,4063.39,-4312.47
,,,,53612,,Queens,686.5,24,tag,1,40.7396834,block,-73.9206145,,none,,0.0,apartments,280348762,,way,,15.0,3994.32,-4457.97
,,,,53613,,Queens,786.5,20,tag,1,40.7399732,block,-73.9228681,,none,,0.0,yes,280348763,,way,,20.1,3804.35,-4425.92
,,,,53614,,Queens,282.5,6,tag,1,40.7396528,block,-73.9210314,,none,,0.0,yes,280348771,,way,,13.7,3959.17,-4461.35
48-29 37th Street,,,,53615,PS 199,Queens,938.6,11,tag,1,40.7394279,block,-73.928681,,none,,0.0,school,280349434,,way,11101,12.6,3314.36,-4486.22
48-30 40th Street,,,,53616,,Queens,906.6,18,tag,1,40.7390632,block,-73.9254787,,none,,0.0,yes,280349442,,way,11104,20.0,3584.29,-4526.54
48-50 37th Street,,,,53617,,Queens,1749.9,25,tag,1,40.738853,block,-73.9293452,,none,,0.0,yes,280349540,,way,11101,20.2,3258.37,-4549.79
48-50 38th Street,,,,53618,,Queens,984.4,17,tag,1,40.7388408,block,-73.9283773,,none,,0.0,yes,280349543,,way,11101,19.4,3339.96,-4551.14
39-20 48th Avenue,,,,53619,,Queens,2922.3,14,tag,1,40.7396476,block,-73.9263162,,none,,0.0,school,280349640,,way,11104,12.0,3513.69,-4461.92
,,,,53620,,Queens,1012.2,17,tag,1,40.7393148,block,-73.9248322,,none,,0.0,yes,280349643,,way,,20.6,3638.79,-4498.72
,,,,53621,,Queens,474.4,21,tag,1,40.7389436,block,-73.9258833,,none,,0.0,yes,280349647,,way,,23.4,3550.18,-4539.78
,,,,53622,,Queens,1709.0,25,tag,1,40.73854,block,-73.9266485,,none,,0.0,apartments,280349650,,way,,19.1,3485.69,-4584.4
45-30 36th Street,,,,53623,,Queens,4670.7,39,tag,1,40.743495,block,-73.9294535,,none,,0.0,school,280352193,8,way,11101,27.7,3249.24,-4036.51
39-09 47th Avenue,,,,53624,,Queens,254.0,8,tag,1,40.7421868,block,-73.9260808,,none,,0.0,yes,280352244,,way,11104,13.6,3533.54,-4181.16
45-14 39th Place,,,,53625,,Queens,233.3,9,tag,1,40.7433494,block,-73.9255608,,none,,0.0,yes,280352265,,way,11104,14.5,3577.38,-4052.6
45-25 39th Street,,,,53626,,Queens,900.7,5,tag,1,40.7430414,block,-73.9260199,,none,,0.0,yes,280352288,,way,11104,15.4,3538.67,-4086.66
45-36 39th Place,,,,53627,,Queens,765.3,19,tag,1,40.7426959,block,-73.9256936,,none,,0.0,yes,280352302,,way,11104,21.0,3566.18,-4124.86
47-17 39th Street,,,,53628,,Queens,648.6,13,tag,1,40.7413955,block,-73.9263646,,none,,0.0,yes,280352367,,way,11104,15.3,3509.62,-4268.66
47-20 40th Street,,,,53629,,Queens,1055.2,18,tag,1,40.7412523,block,-73.9250988,,none,,0.0,yes,280352384,,way,11104,23.3,3616.32,-4284.49
47-27 36th Street,,,,53630,,Queens,1798.3,5,tag,1,40.7413785,block,-73.9292,,none,,0.0,yes,280352412,,way,11101,14.3,3270.61,-4270.53
47-28 37th Street,,,,53631,,Queens,1102.7,8,tag,1,40.7413047,block,-73.9288574,,none,,0.0,yes,280352419,,way,11101,12.0,3299.49,-4278.7
47-29 37th Street,,,,53632,,Queens,224.7,8,tag,1,40.7413858,block,-73.9282883,,none,,0.0,yes,280352426,,way,11101,13.0,3347.46,-4269.72
47-31 37th Street,,,,53633,,Queens,224.1,8,tag,1,40.7412796,block,-73.9283117,,none,,0.0,yes,280352438,,way,11101,13.0,3345.49,-4281.47
47-46 40th Street,,,,53634,Parvel Arms,Queens,726.8,24,tag,1,40.7405025,block,-73.9251932,,none,,0.0,yes,280352528,,way,11104,20.7,3608.36,-4367.4
,,,,53635,,Queens,338.8,9,tag,1,40.7435485,block,-73.9254459,,none,,0.0,yes,280352560,,way,,18.4,3587.06,-4030.59
,,,,53636,,Queens,685.2,12,tag,1,40.7417263,block,-73.9262985,,none,,0.0,apartments,280352561,,way,,14.5,3515.19,-4232.08
,,,,53637,,Queens,707.9,16,tag,1,40.7403252,block,-73.9261702,,none,,0.0,yes,280352565,,way,,13.8,3526.0,-4387.0
,,,,53638,,Queens,687.2,18,tag,1,40.7402676,block,-73.9256446,,none,,0.0,yes,280352567,,way,,19.0,3570.31,-4393.37
